Title,Жанры,Страна,Год выпуска,Продолжительность,Режиссер,Качество видео,Формат видео,Субтитры,Тип,Статус,Размер,Скачан
,"Триллер, криминал, детектив",Тайвань,2017,1.952777777777778,Чэн Вэйхао / Wei-Hao Cheng,BDRip,AVI,английские,обычная,проверено,1.83,703 
"   / The Sea and Poison / Umi to dokuyaku (  / Kei Kumai) [1986, , , HDRip] VO ( ) + Sub Rus, Eng + Original Jpn",Драма,Япония,1986,2.0569444444444445,Кэй Кумаи / Kei Kumai,HDRip,AVI,русские,обычная,проверено,2.05,481
"  / Tower of Death / Si wang ta (  / See-Yuen Ng,   - / Sammo Hung Kam-Bo,   / Corey Yuen) [1981, , , , BDRip] MVO",,,,0,,,,,обычная,проверено,0.72744140625,1517
,"боевик, триллер, драма, криминал",Гонконг,1978,1.6719444444444445,"Роберт Клауз / Robert Clouse, Саммо Хунг Кам-Бо / Sammo Hung Kam, Брюс Ли / Bruce Lee",,,,обычная,проверено,0.73076171875,6236
,Драма,Япония,2009,1.7683333333333333,Майкл Ариас / Michael Arias,,,,обычная,сомнительно,1.36,660
,,,,0,,,,,обычная,проверено,1.5,17171
,,,,0,,,,,обычная,проверено,1.38,5125
,"военный, драма","Китай (Гонконг), My Way Film Company",1994,1.5605555555555557,Годфри Хо / Godfrey Ho,DVDRip,AVI,нет,обычная,проверено,0.864453125,3042 
,"Комедия, боевые искусства",Гонконг,1978,1.4013888888888888,Чеунг Сам / Sum Cheung,DVDRip,AVI,нет,обычная,проверено,0.728125,1404 
,"боевик, драма",Гонконг,1972,1.2294444444444443,Сан Кван / Shan Kwan,DVDRip,AVI,нет,обычная,проверено,1.37,157
,Драма,Китай,2009,1.6569444444444446,Чжан Цзяжуй / Zhang Jiarui,DVDRip,AVI,нет,обычная,проверено,1.37,895
,"боевик, ужасы, криминал",Корея Южная,2022,2.0330555555555554,Ким Хон-сон / Kim Hong-seon,WEB-DLRip,AVI,нет,обычная,проверено,2.18,3096
,"Комедия, ужасы",Япония,2017,1.5994444444444444,Синъитиро Уэда / Shin'ichirô Ueda,BDRip,AVI,"русские, английские",обычная,проверено,1.46,3352 
,"триллер, драма",Корея Южная,2021,2.345833333333333,Хан Джэ-рим / Han Jae-rim,BDRip | ,AVI,русские (forced),обычная,проверено,2.18,2650
,"драма, спорт",Южная Корея,2018,1.8019444444444443,Ким Ён Ван / Kim Yong Wan,HDRip-AVC - ,MKV,,обычная,проверено,2.06,1285
,Драма,Китай,2017,1.8861111111111113,Цай Чэнцзе / Cai Chengjie,WEB-DL,MKV,,обычная,сомнительно,1.53,870
,"Комедия, боевик","Гонконг, Канада",1995,1.4172222222222222,,,AVI,нет,обычная,проверено,0.726953125,5585
,"фантастика, боевик, триллер, комедия, приключения",Гонконг,1998,2.006666666666667,"Бенни Чан / Benny Chan, Джеки Чан / Jackie Chan",,,,обычная,проверено,0.72861328125,4562 
,"Боевик, триллер, комедия",Гонконг,1998,2.0069444444444446,"Бенни Чан / Benny Chan, ",,,,обычная,проверено,0.728515625,10686
,боевик,Гонконг США,1995,0,Стенли Тонг,,,,обычная,проверено,1.71,2379
,"фантастика, боевик, приключения",Япония,2002,1.8747222222222222,Такаши Ямазаки / Takashi Yamazaki,,,"русские, английские",обычная,проверено,2.19,7454 
,"мелодрама, драма",Сингапур,2005,1.493611111111111,Эрик Ху / Eric Khoo,,,,обычная,проверено,0.68466796875,2558
,"Боевик, Драма, Мелодрама","Гонконг, Китай",2006,1.8994444444444445,Чжан Имоу / Zhang Yimou,,,,обычная,проверено,1.46,18281
,"экшен, комедия",Южная Корея,,1.8719444444444444,,,,,обычная,сомнительно,1.47,2749
"   / Hei tai yang 731 / Man Behind the Sun / Men Behind the Sun (   / Tun Fei Mou) [1988, , , , , , DVDRip] VO",,,,0,,,,,обычная,проверено,0.6765625,3260
,"Экшн,триллер, фантастика",Южная Корея,2011,1.6861111111111111,Ким Джи-хун / Kim Ji-hoon,,MKV,,обычная,сомнительно,2.05,1709
,"боевик, драма, приключения","Гонконг, Китай",2012,1.9797222222222222,Цзин Вон / Jing Wong,HDRip (BDRip 720p),AVI,нет,обычная,проверено,1.46,4162 
,приключения,Китай,2000,2.003888888888889,Энг Ли,,,,обычная,проверено,1.38,27177
,"Драма, Боевик, История",Япония,1962,2.217222222222222,Масаки Кобаяси / Masaki Kobayashi,,MKV,"Русские (форсированные, полные), Английские (полные) (*srt)",обычная,проверено,2.19,3018
,драма,Япония,1957,1.0888888888888888,Хидэо Сэкигава / Hideo Sekigawa,,,нет,обычная,проверено,2.93,770
"    / Bakuon to daichi / 爆音と大地 (  / Hideo Sekigawa) [1957, , , Screener] [  ] Dub ()",драма,Япония,1957,1.0888888888888888,Хидэо Сэкигава / Hideo Sekigawa,,,нет,обычная,проверено,2.93,770
,"боевик, триллер","Таиланд, Film Bangkok",,1.693888888888889,"Оксид Пан, Дэнни Пан / Oxide Pang Chun, Danny Pang",,,,обычная,проверено,2.18,1673 
,драма,Япония,1957,1.0888888888888888,Хидэо Сэкигава / Hideo Sekigawa,,,нет,обычная,проверено,2.93,770
,,,,0,,,,,обычная,проверено,1.45,9250
"  / Bangkok Dangerous ( ,   / Oxide Pang Chun, Danny Pang) [1999, , , , DVDRip] MVO (R5) + Original","боевик, триллер","Таиланд, Film Bangkok",,1.693888888888889,"Оксид Пан, Дэнни Пан / Oxide Pang Chun, Danny Pang",,,,обычная,проверено,2.18,1673 
,"Комедия, фэнтези",Япония,2009,1.543611111111111,Хитоси Мацумото / Hitoshi Matsumoto,DVDRip (исходник DVD9),AVI,нет,обычная,временная,1.37,5632 
,,,,0,,,,,обычная,сомнительно,1.37,2304 
,боевик,Гонконг,2000,1.4594444444444443,Стэнли Тонг / Stanley Tong,,,,обычная,проверено,0.7453125,1735
"  / China strike force / Leui ting jin ging (  / Stanley Tong) [2000, , , DVDRip] DVO",боевик,Гонконг,2000,1.4594444444444443,Стэнли Тонг / Stanley Tong,,,,обычная,проверено,1.45,3078
,"боевик, драма",Гонконг,1995,1.6827777777777777,Цуй Харк / Tsui Hark,DVDRip (DVD9/Бакэнэко),AVI,"русские (Сергей ""nem0ff"") и английские",обычная,проверено,1.46,2917
"  / Sweet Rain / Accuracy of Death / Suwito rein / Shinigami no seido (  / Kakehi Masaya) [2008, , , , DVDRip] VO [ ]","фантастика, драма",Япония,2008,1.8858333333333335,Масайа Какехи / Kakehi Masaya,DVDRip,AVI,нет,обычная,проверено,1.46,1047
"  / Mad Detective / Sun taam (  / Johnnie To,  - / Ka-Fai Wai) [2007, , , , , BDRip] MVO","боевик, триллер, криминал",Гонконг,2007,1.49,"Джонни То / Johnnie To, Вай Ка-Фай / Ka-Fai Wai",,,нет,обычная,проверено,1.45,4063 
,"боевик, история",,,2.040277777777778,,,AVI,,обычная,проверено,2.56,4133 
,"боевик, драма, криминал, приключения","Гонконг, Франция, Китай",2017,1.7869444444444444,Стивен Фун / Steven Fung,WEBRip-AVC / ,MKV,"китайские, английские (хардсаб)",обычная,проверено,1.46,1749
,"триллер, драма",Южная Корея,2010,2.343055555555556,Хон Чжин На / Hong-jin Na,HDRip ,AVI,нет,обычная,проверено,1.47,6136
,"Боевик, криминал, триллер",Южная корея,2006,2.333055555555555,Ха Ю / Ha Yoo,,AVI,нет,обычная,проверено,1.46,2669
,"Триллер, Драма, Криминал",Южная Корея,2010,2.3694444444444445,,,AVI,нет,обычная,проверено,2.18,4522 
,триллер,Южная Корея,2008,1.998888888888889,Хонг-джин На /Hong-jin Na,HDRip ,AVI,нет,обычная,проверено,1.46,18098
,"боевик, триллер, детектив","Китай, Гонконг",2013,2.146666666666667,Цуй Харк / Tsui Hark,HDRip,AVI,Корейские,обычная,проверено,1.67,10989
"  3 / Infernal Affairs III / Mou gaan dou III : Jung gik mou gaan (-  Wai-Keung Lau,    / Siu Fai Mak) [2003, , , , , HDRip] DVO","Боевик, Криминал","Гонконг, Китай",2003,1.9638888888888888,"Вей-Кеунг Лау Wai-Keung Lau, Сиу Фай Мак / Siu Fai Mak",,,,обычная,проверено,0.72841796875,1559
,"кайдан, ужасы, мистика",Япония,1956,1.4394444444444443,Масаки Мори / Masaki Mori,DVDRip,AVI,русские,обычная,проверено,0.67509765625,921
,Боевые искусства,"Япония, Гонконг",1992,1.5538888888888889,Кtйси Чан / Casey Chan,DVDRip / ,AVI,нет,обычная,проверено,0.726953125,641
,Боевик,Япония,1998,1.2413888888888889,Йошиха Фукуока / Yoshiho Fukuoka,,,,обычная,проверено,0.725390625,262 
"  /  / Flash Point / Dou fo sin (  / Wilson Yip Wai Shun) [2007, , , HDRip] AVO ()",Боевик,Гонконг,2007,1.452777777777778,Вилсон Йип / Wilson Yip Wai Shun,HDRip / ,AVI,нет,обычная,проверено,0.7251953125,4083 
"     - 3:   / Sarutobi Sasuke And The Army Of Darkness 3 (  / Takeshi Miyasaka) [2004, ,  , DVDRip] VO (SAM2007)",Самурайский боевик,Япония,2004,1.4752777777777777,Такеши Миясака / Takeshi Miyasaka,DVDRip / ,AVI,нет,обычная,проверено,0.7265625,724 
" / Running Wild / Ya-soo ( - / Kim Seong-soo) [2006,  , , , HDRip] AVO ()","Боевик, Триллер",Южная Корея,2006,2.0855555555555556,Ким Синг-Су / Kim Seong-soo,HDRip / ,AVI,нет,обычная,проверено,0.7328125,779
,"боевик, триллер, драма","Гонконг, Китай",2003,1.5408333333333333,"Джонни То / Johnnie To, Вай Ка-Фай / Ka-Fai Wai",HDRip ,AVI,нет,обычная,проверено,1.46,1239
,"комедия, эротика",Япония,2014,1.78,Кота Ёсида / Kôta Yoshida,HDRip,AVI,нет,обычная,проверено,1.46,5251
,"комедия, мелодрама, драма",Корея Южная,2001,2.294722222222222,Чжэ Ён Квак ,,,"русские, английские",обычная,проверено,2.25,10338
,приключения,Китай,2016,2.061388888888889,Дэниэл Ли / Daniel Lee,,MKV,"Китайские, английские (хардсаб)",обычная,сомнительно,1.46,2904 
,"драма, соц.реализм",КНДР,2006,1.5111111111111113,Jang In Hak / Чан Ин Хак,DVDRip,AVI,,обычная,проверено,1.13,3054 
,Триллер,Китай,2013,1.5386111111111112,Кеннет Би / Kenneth Bi,DVDRip,AVI,нет,обычная,проверено,1.36,2399
,ужасы,"Япония, Гонконг",2013,1.4044444444444444,Норио Цурута / Norio Tsuruta,HDRip,AVI,нет,обычная,проверено,0.68330078125,424 
"ая песнь / Keuriseumaseu kaereol / Christmas Carol (Ким Сон-су / Ким Сон Су / Seong-soo Kim) [2022, Южная Корея, триллер, криминал, WEB-DLRip] MVO (STEPonee)  / Keuriseumase - /    / Seong-soo Kim) [2022,  , , , WEB-DLRip] MVO (STEPonee)","триллер, криминал",Южная Корея,2022,2.1794444444444445,,WEB-DLRip,AVI,нет,обычная,проверено,1.46,840
"   / School in the Crosshairs / The Aimed School / Nerawareta gakuen (  / Nobuhiko Ôbayashi, , DVDRip] Sub Rus, Eng + Original Jpn",фантастика,Япония,1981,1.4872222222222222,Нобухико Обаяси / Nobuhiko Ôbayashi,DVDRip,AVI,"русские, английские",обычная,проверено,1.43,471
